"entity_id","rapm","rapm_loess","rapm_blended","rapm_error","model_date","circuit","season","round","overall_round","dev_ratio"
"stroll-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"gasly-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"brendon_hartley-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"leclerc-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"sirotkin-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"albon-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"kubica-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"norris-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"russell-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"latifi-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"aitken-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"pietro_fittipaldi-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"mick_schumacher-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"tsunoda-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"mazepin-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"zhou-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"de_vries-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"sargeant-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"piastri-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"lawson-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"bearman-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"colapinto-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"doohan-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"antonelli-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"bortoleto-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"hadjar-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"arvid_lindblad-d",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"ferrari-c",-0.0390779120204868,0,-0.0351701208184381,NA,2012-04-22,"bahrain",2012,4,873,NA
"mclaren-c",-0.317763315495625,0,-0.285986983946063,NA,2012-04-22,"bahrain",2012,4,873,NA
"manor-c",0.282466658239776,0,0.254219992415798,NA,2012-04-22,"bahrain",2012,4,873,NA
"sauber-c",0.0332510687880027,0,0.0299259619092025,NA,2012-04-22,"bahrain",2012,4,873,NA
"alpine-c",-0.258987984651751,0,-0.233089186186576,NA,2012-04-22,"bahrain",2012,4,873,NA
"aston_martin-c",0.0976964509471541,0,0.0879268058524387,NA,2012-04-22,"bahrain",2012,4,873,NA
"toro_rosso-c",0.301071427008224,0,0.270964284307401,NA,2012-04-22,"bahrain",2012,4,873,NA
"mercedes-c",-0.0879221712609087,0,-0.0791299541348179,NA,2012-04-22,"bahrain",2012,4,873,NA
"red_bull-c",-0.438450517830308,0,-0.394605466047278,NA,2012-04-22,"bahrain",2012,4,873,NA
"williams-c",-0.080158376854579,0,-0.0721425391691211,NA,2012-04-22,"bahrain",2012,4,873,NA
"hrt-c",0.180954959994586,0,0.162859463995128,NA,2012-04-22,"bahrain",2012,4,873,NA
"caterham-c",0.3269198303896,0,0.29422784735064,NA,2012-04-22,"bahrain",2012,4,873,NA
"haas-c",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"NA-c",0,0,0,NA,2012-04-22,"bahrain",2012,4,873,NA
"alonso-d",-3.5952081420207,0,-3.14580712426811,NA,2012-05-13,"catalunya",2012,5,874,NA
"button-d",-0.934832239873935,0,-0.817978209889693,NA,2012-05-13,"catalunya",2012,5,874,NA
"glock-d",2.33332070054848,0,2.04165561297992,NA,2012-05-13,"catalunya",2012,5,874,NA
"hamilton-d",-2.07292956792147,0,-1.81381337193129,NA,2012-05-13,"catalunya",2012,5,874,NA
"kobayashi-d",-0.338805738206297,0,-0.296455020930509,NA,2012-05-13,"catalunya",2012,5,874,NA
"perez-d",-0.623691344760986,0,-0.545729926665863,NA,2012-05-13,"catalunya",2012,5,874,NA
"pic-d",2.24991658731853,0,1.96867701390371,NA,2012-05-13,"catalunya",2012,5,874,NA
"raikkonen-d",-1.63413955602968,0,-1.42987211152597,NA,2012-05-13,"catalunya",2012,5,874,NA
"resta-d",-0.38972665759163,0,-0.341010825392677,NA,2012-05-13,"catalunya",2012,5,874,NA
"ricciardo-d",1.84478985093989,0,1.6141911195724,NA,2012-05-13,"catalunya",2012,5,874,NA
"rosberg-d",-2.12916815078432,0,-1.86302213193628,NA,2012-05-13,"catalunya",2012,5,874,NA
"vergne-d",0.766792189722238,0,0.670943166006958,NA,2012-05-13,"catalunya",2012,5,874,NA
"vettel-d",-2.17916308619234,0,-1.9067677004183,NA,2012-05-13,"catalunya",2012,5,874,NA
"webber-d",-1.68669811522874,0,-1.47586085082515,NA,2012-05-13,"catalunya",2012,5,874,NA
"bruno_senna-d",-0.602376313129414,0,-0.527079273988238,NA,2012-05-13,"catalunya",2012,5,874,NA
"hulkenberg-d",1.10294424790125,0,0.965076216913594,NA,2012-05-13,"catalunya",2012,5,874,NA
"karthikeyan-d",2.267374511508,0,1.9839526975695,NA,2012-05-13,"catalunya",2012,5,874,NA
"kovalainen-d",2.30485659402025,0,2.01674951976772,NA,2012-05-13,"catalunya",2012,5,874,NA
"massa-d",2.67403015201284,0,2.33977638301124,NA,2012-05-13,"catalunya",2012,5,874,NA
"michael_schumacher-d",0.89019125538502,0,0.778917348461893,NA,2012-05-13,"catalunya",2012,5,874,NA
"petrov-d",2.14314648920397,0,1.87525317805347,NA,2012-05-13,"catalunya",2012,5,874,NA
"rosa-d",2.54252336118418,0,2.22470794103616,NA,2012-05-13,"catalunya",2012,5,874,NA
"grosjean-d",-2.47512331538991,0,-2.16573290096617,NA,2012-05-13,"catalunya",2012,5,874,NA
"maldonado-d",-2.36114532803342,0,-2.06600216202924,NA,2012-05-13,"catalunya",2012,5,874,NA
"ambrosio-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"bottas-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"chilton-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"garde-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"gutierrez-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"jules_bianchi-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"sutil-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"kevin_magnussen-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"kvyat-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"ericsson-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"stevens-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"nasr-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"sainz-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"max_verstappen-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"merhi-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"rossi-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"jolyon_palmer-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"wehrlein-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"haryanto-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"vandoorne-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"ocon-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"giovinazzi-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"stroll-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"gasly-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"brendon_hartley-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"leclerc-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"sirotkin-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"albon-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"kubica-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"norris-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"russell-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"latifi-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"aitken-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"pietro_fittipaldi-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"mick_schumacher-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"tsunoda-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"mazepin-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"zhou-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"de_vries-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"sargeant-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"piastri-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"lawson-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"bearman-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"colapinto-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"doohan-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"antonelli-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"bortoleto-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"hadjar-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"arvid_lindblad-d",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"ferrari-c",-1.04797738471391,0,-0.916980211624673,NA,2012-05-13,"catalunya",2012,5,874,NA
"mclaren-c",-2.13647754898566,0,-1.86941785536245,NA,2012-05-13,"catalunya",2012,5,874,NA
"manor-c",4.24347139497539,0,3.71303747060346,NA,2012-05-13,"catalunya",2012,5,874,NA
"sauber-c",-1.08811485583154,0,-0.952100498852598,NA,2012-05-13,"catalunya",2012,5,874,NA
"alpine-c",-2.74039540515381,0,-2.39784597950958,NA,2012-05-13,"catalunya",2012,5,874,NA
"aston_martin-c",-0.194181921295798,0,-0.169909181133823,NA,2012-05-13,"catalunya",2012,5,874,NA
"toro_rosso-c",1.02665892238728,0,0.89832655708887,NA,2012-05-13,"catalunya",2012,5,874,NA
"mercedes-c",-1.25157720099773,0,-1.09513005087301,NA,2012-05-13,"catalunya",2012,5,874,NA
"red_bull-c",-2.40039198052356,0,-2.10034298295812,NA,2012-05-13,"catalunya",2012,5,874,NA
"williams-c",-2.66994239169885,0,-2.33619959273649,NA,2012-05-13,"catalunya",2012,5,874,NA
"hrt-c",4.71266534962295,0,4.12358218092009,NA,2012-05-13,"catalunya",2012,5,874,NA
"caterham-c",3.6482188212539,0,3.19219146859716,NA,2012-05-13,"catalunya",2012,5,874,NA
"haas-c",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"NA-c",0,0,0,NA,2012-05-13,"catalunya",2012,5,874,NA
"alonso-d",-3.26534816185273,0,-2.77554593757482,NA,2012-05-27,"monaco",2012,6,875,NA
"button-d",-0.646490429449128,0,-0.549516865031758,NA,2012-05-27,"monaco",2012,6,875,NA
"glock-d",2.08864849710774,0,1.77535122254158,NA,2012-05-27,"monaco",2012,6,875,NA
"hamilton-d",-1.88402839469826,0,-1.60142413549352,NA,2012-05-27,"monaco",2012,6,875,NA
"kobayashi-d",-0.336904059212965,0,-0.286368450331021,NA,2012-05-27,"monaco",2012,6,875,NA
"perez-d",-0.0751497555399832,0,-0.0638772922089857,NA,2012-05-27,"monaco",2012,6,875,NA
"pic-d",2.010478690088,0,1.7089068865748,NA,2012-05-27,"monaco",2012,6,875,NA
"raikkonen-d",-0.854438966856966,0,-0.726273121828421,NA,2012-05-27,"monaco",2012,6,875,NA
"resta-d",-0.465589158257791,0,-0.395750784519122,NA,2012-05-27,"monaco",2012,6,875,NA
"ricciardo-d",1.70556836754781,0,1.44973311241564,NA,2012-05-27,"monaco",2012,6,875,NA
"rosberg-d",-2.51623653540026,0,-2.13880105509022,NA,2012-05-27,"monaco",2012,6,875,NA
"vergne-d",0.754374777042041,0,0.641218560485735,NA,2012-05-27,"monaco",2012,6,875,NA
"vettel-d",-1.86459339049247,0,-1.5849043819186,NA,2012-05-27,"monaco",2012,6,875,NA
"webber-d",-2.05655415709908,0,-1.74807103353421,NA,2012-05-27,"monaco",2012,6,875,NA
"bruno_senna-d",0.216956430812373,0,0.184412966190517,NA,2012-05-27,"monaco",2012,6,875,NA
"hulkenberg-d",0.809545497778913,0,0.688113673112076,NA,2012-05-27,"monaco",2012,6,875,NA
"karthikeyan-d",1.8550244267894,0,1.57677076277099,NA,2012-05-27,"monaco",2012,6,875,NA
"kovalainen-d",1.7371039758743,0,1.47653837949315,NA,2012-05-27,"monaco",2012,6,875,NA
"massa-d",1.73016388929009,0,1.47063930589658,NA,2012-05-27,"monaco",2012,6,875,NA
"michael_schumacher-d",1.11385039526576,0,0.946772835975892,NA,2012-05-27,"monaco",2012,6,875,NA
"petrov-d",2.20036646162366,0,1.87031149238011,NA,2012-05-27,"monaco",2012,6,875,NA
"rosa-d",2.33922318693831,0,1.98833970889756,NA,2012-05-27,"monaco",2012,6,875,NA
"grosjean-d",-2.23994925198576,0,-1.90395686418789,NA,2012-05-27,"monaco",2012,6,875,NA
"maldonado-d",-2.30709328228485,0,-1.96102928994212,NA,2012-05-27,"monaco",2012,6,875,NA
"ambrosio-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"bottas-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"chilton-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"garde-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"gutierrez-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"jules_bianchi-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"sutil-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"kevin_magnussen-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"kvyat-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"ericsson-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"stevens-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"nasr-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"sainz-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"max_verstappen-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"merhi-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"rossi-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"jolyon_palmer-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"wehrlein-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"haryanto-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"vandoorne-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"ocon-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"giovinazzi-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"stroll-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"gasly-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"brendon_hartley-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"leclerc-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"sirotkin-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"albon-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"kubica-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"norris-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"russell-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"latifi-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"aitken-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"pietro_fittipaldi-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"mick_schumacher-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"tsunoda-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"mazepin-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"zhou-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"de_vries-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"sargeant-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"piastri-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"lawson-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"bearman-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"colapinto-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"doohan-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"antonelli-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"bortoleto-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"hadjar-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"arvid_lindblad-d",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"ferrari-c",-1.40250702817018,0,-1.19213097394465,NA,2012-05-27,"monaco",2012,6,875,NA
"mclaren-c",-2.06837687384955,0,-1.75812034277212,NA,2012-05-27,"monaco",2012,6,875,NA
"manor-c",3.95646803976576,0,3.3629978338009,NA,2012-05-27,"monaco",2012,6,875,NA
"sauber-c",-0.703227406707469,0,-0.597743295701348,NA,2012-05-27,"monaco",2012,6,875,NA
"alpine-c",-2.44768178815055,0,-2.08052951992796,NA,2012-05-27,"monaco",2012,6,875,NA
"aston_martin-c",-0.32344776648204,0,-0.274930601509734,NA,2012-05-27,"monaco",2012,6,875,NA
"toro_rosso-c",1.3717170724406,0,1.16595951157451,NA,2012-05-27,"monaco",2012,6,875,NA
"mercedes-c",-1.38732956218825,0,-1.17923012786002,NA,2012-05-27,"monaco",2012,6,875,NA
"red_bull-c",-2.61492207497166,0,-2.22268376372591,NA,2012-05-27,"monaco",2012,6,875,NA
"williams-c",-2.04092667641754,0,-1.73478767495491,NA,2012-05-27,"monaco",2012,6,875,NA
"hrt-c",4.2057583415924,0,3.57489459035354,NA,2012-05-27,"monaco",2012,6,875,NA
"caterham-c",3.52328017792478,0,2.99478815123606,NA,2012-05-27,"monaco",2012,6,875,NA
"haas-c",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"NA-c",0,0,0,NA,2012-05-27,"monaco",2012,6,875,NA
"alonso-d",-3.27444253434887,0,-2.70141509083782,NA,2012-06-10,"villeneuve",2012,7,876,NA
"button-d",0.330284167070804,0,0.272484437833413,NA,2012-06-10,"villeneuve",2012,7,876,NA
"glock-d",1.93944155441301,0,1.60003928239073,NA,2012-06-10,"villeneuve",2012,7,876,NA
"hamilton-d",-2.79958839807873,0,-2.30966042841496,NA,2012-06-10,"villeneuve",2012,7,876,NA
"kobayashi-d",-0.0178969601315648,0,-0.014764992108541,NA,2012-06-10,"villeneuve",2012,7,876,NA
"perez-d",-1.01848337874841,0,-0.840248787467441,NA,2012-06-10,"villeneuve",2012,7,876,NA
"pic-d",2.08723018538348,0,1.72196490294138,NA,2012-06-10,"villeneuve",2012,7,876,NA
"raikkonen-d",-0.588645223354823,0,-0.485632309267729,NA,2012-06-10,"villeneuve",2012,7,876,NA
"resta-d",-0.309045146955659,0,-0.254962246238419,NA,2012-06-10,"villeneuve",2012,7,876,NA
"ricciardo-d",1.69774515597507,0,1.40063975367943,NA,2012-06-10,"villeneuve",2012,7,876,NA
"rosberg-d",-2.49752130132914,0,-2.06045507359654,NA,2012-06-10,"villeneuve",2012,7,876,NA
"vergne-d",0.948623990814447,0,0.782614792421918,NA,2012-06-10,"villeneuve",2012,7,876,NA
"vettel-d",-2.16891794475133,0,-1.78935730441984,NA,2012-06-10,"villeneuve",2012,7,876,NA
"webber-d",-1.8302499811407,0,-1.50995623444107,NA,2012-06-10,"villeneuve",2012,7,876,NA
"bruno_senna-d",0.312665444799388,0,0.257948991959495,NA,2012-06-10,"villeneuve",2012,7,876,NA
"hulkenberg-d",0.878106620396148,0,0.724437961826822,NA,2012-06-10,"villeneuve",2012,7,876,NA
"karthikeyan-d",1.73588859525325,0,1.43210809108393,NA,2012-06-10,"villeneuve",2012,7,876,NA
"kovalainen-d",1.83427960478207,0,1.51328067394521,NA,2012-06-10,"villeneuve",2012,7,876,NA
"massa-d",1.60648930938666,0,1.32535368024399,NA,2012-06-10,"villeneuve",2012,7,876,NA
"michael_schumacher-d",0.994744893368955,0,0.820664537029388,NA,2012-06-10,"villeneuve",2012,7,876,NA
"petrov-d",2.22291201707764,0,1.83390241408905,NA,2012-06-10,"villeneuve",2012,7,876,NA
"rosa-d",2.17155674939143,0,1.79153431824793,NA,2012-06-10,"villeneuve",2012,7,876,NA
"grosjean-d",-2.89282992988782,0,-2.38658469215745,NA,2012-06-10,"villeneuve",2012,7,876,NA
"maldonado-d",-1.28161160544,0,-1.057329574488,NA,2012-06-10,"villeneuve",2012,7,876,NA
"ambrosio-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"bottas-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"chilton-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"garde-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"gutierrez-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"jules_bianchi-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"sutil-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"kevin_magnussen-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"kvyat-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"ericsson-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"stevens-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"nasr-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"sainz-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"max_verstappen-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"merhi-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"rossi-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"jolyon_palmer-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"wehrlein-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"haryanto-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"vandoorne-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"ocon-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"giovinazzi-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"stroll-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"gasly-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"brendon_hartley-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"leclerc-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"sirotkin-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"albon-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"kubica-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"norris-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"russell-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"latifi-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"aitken-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"pietro_fittipaldi-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"mick_schumacher-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"tsunoda-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"mazepin-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"zhou-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"de_vries-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"sargeant-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"piastri-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"lawson-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"bearman-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"colapinto-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"doohan-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"antonelli-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"bortoleto-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"hadjar-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"arvid_lindblad-d",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"ferrari-c",-1.46786891495255,0,-1.21099185483585,NA,2012-06-10,"villeneuve",2012,7,876,NA
"mclaren-c",-2.00697625679764,0,-1.65575541185806,NA,2012-06-10,"villeneuve",2012,7,876,NA
"manor-c",3.8396622111383,0,3.1677213241891,NA,2012-06-10,"villeneuve",2012,7,876,NA
"sauber-c",-1.14520906531357,0,-0.944797478883693,NA,2012-06-10,"villeneuve",2012,7,876,NA
"alpine-c",-2.57308507746114,0,-2.12279518890544,NA,2012-06-10,"villeneuve",2012,7,876,NA
"aston_martin-c",-0.246322853279775,0,-0.203216353955814,NA,2012-06-10,"villeneuve",2012,7,876,NA
"toro_rosso-c",1.41891811509691,0,1.17060744495495,NA,2012-06-10,"villeneuve",2012,7,876,NA
"mercedes-c",-1.45498803129219,0,-1.20036512581606,NA,2012-06-10,"villeneuve",2012,7,876,NA
"red_bull-c",-2.59882732455799,0,-2.14403254276034,NA,2012-06-10,"villeneuve",2012,7,876,NA
"williams-c",-1.0917202495961,0,-0.900669205916779,NA,2012-06-10,"villeneuve",2012,7,876,NA
"hrt-c",3.83495410190226,0,3.16383713406936,NA,2012-06-10,"villeneuve",2012,7,876,NA
"caterham-c",3.56935696264717,0,2.94471949418391,NA,2012-06-10,"villeneuve",2012,7,876,NA
"haas-c",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"NA-c",0,0,0,NA,2012-06-10,"villeneuve",2012,7,876,NA
"alonso-d",-3.68653731530109,0,-2.94922985224087,NA,2012-06-24,"valencia",2012,8,877,NA
"button-d",0.374415291557085,0,0.299532233245668,NA,2012-06-24,"valencia",2012,8,877,NA
"glock-d",2.02676625770177,0,1.62141300616142,NA,2012-06-24,"valencia",2012,8,877,NA
"hamilton-d",-2.65697074658417,0,-2.12557659726734,NA,2012-06-24,"valencia",2012,8,877,NA
"kobayashi-d",0.00847853917134386,0,0.00678283133707509,NA,2012-06-24,"valencia",2012,8,877,NA
