"entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"jules_bianchi-d",0.431602984659717,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.269093307434611,0.3,0.3
"chilton-d",0.629060730276443,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.174485597273552,0.3,0.3
"garde-d",0.126518616376866,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.0337193830836935,0.3,0.3
"kevin_magnussen-d",-0.0681512753899675,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.249899052760097,0.3,0.3
"kvyat-d",0.340350194449424,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.500665988936327,0.3,0.3
"ericsson-d",0.66992976138307,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.281735421699843,0.3,0.3
"stevens-d",1.28097136151676,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.245158094737808,0.3,0.3
"nasr-d",0.0979568185616371,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.433109568715499,0.3,0.3
"sainz-d",0.389963233703064,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.349732050680418,0.3,0.3
"max_verstappen-d",-0.44995100865017,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.587848311056221,0.3,0.3
"merhi-d",1.13954504642864,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.270688881072762,0.3,0.3
"rossi-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"jolyon_palmer-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"wehrlein-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"vandoorne-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"haryanto-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"ocon-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"giovinazzi-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"stroll-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"gasly-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"brendon_hartley-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"leclerc-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"sirotkin-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"norris-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"albon-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"russell-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"kubica-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"latifi-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"aitken-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"pietro_fittipaldi-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"tsunoda-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"mick_schumacher-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"mazepin-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"zhou-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"de_vries-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"sargeant-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"piastri-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"lawson-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"bearman-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"colapinto-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"doohan-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"antonelli-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"hadjar-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"bortoleto-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"mclaren-c",0.781969812881185,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.33074267394794,0.3,0.3
"red_bull-c",-1.27436644848932,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.33642968464567,0.3,0.3
"ferrari-c",-2.46472725690159,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.25077258143082,0.3,0.3
"sauber-c",1.79175141425186,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.255148562090637,0.3,0.3
"alpine-c",0.234449908097213,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.336841610704666,0.3,0.3
"toro_rosso-c",0.95684488946372,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.235420634050578,0.3,0.3
"aston_martin-c",0.146094577311577,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.276689490137413,0.3,0.3
"mercedes-c",-3.8527273193144,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.162171282791183,0.3,0.3
"manor-c",3.47455634050622,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.247583399849603,0.3,0.3
"williams-c",-1.50726927497815,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.333843657661823,0.3,0.3
"caterham-c",1.70020412605192,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.275746772780181,0.3,0.3
"hrt-c",0.0280095450885592,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0.00746390562925675,0.3,0.3
"haas-c",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"NA-c",0,2015-09-06,2015,12,920,"monza",0.577647775681823,NA,NA,0,0.3,0.3
"button-d",0.0475337207075804,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.392968493270519,0.3,0.3
"vettel-d",-2.37280769852067,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.247130377018017,0.3,0.3
"hamilton-d",-2.28504898707294,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.193148738121192,0.3,0.3
"webber-d",-0.276589578279049,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.106787392054255,0.3,0.3
"alonso-d",0.188083601979501,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.389864179163428,0.3,0.3
"kobayashi-d",0.739295322913304,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.262922768772607,0.3,0.3
"raikkonen-d",-0.199863577306178,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.313468398003381,0.3,0.3
"perez-d",0.097436272231131,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.368269457826671,0.3,0.3
"ricciardo-d",-0.523425093294058,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.434993846795323,0.3,0.3
"resta-d",-0.000499741036626819,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.050529724226784,0.3,0.3
"vergne-d",0.323426475008396,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.183261370374802,0.3,0.3
"rosberg-d",-1.5696013354661,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.283257553847876,0.3,0.3
"glock-d",0.0156002752324507,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00484646734061023,0.3,0.3
"pic-d",0.17579414782101,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.0542381015239078,0.3,0.3
"bruno_senna-d",0.0229853566686293,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00843314847246266,0.3,0.3
"hulkenberg-d",-0.100266659958209,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.361887600287828,0.3,0.3
"michael_schumacher-d",0.0241693744727564,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00788767024240975,0.3,0.3
"massa-d",-0.558416653691895,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.395657955670496,0.3,0.3
"petrov-d",0.0229544001991612,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00636182053546066,0.3,0.3
"kovalainen-d",0.0629685163854883,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.0271715897314305,0.3,0.3
"karthikeyan-d",0.00969315823034586,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00389896814207658,0.3,0.3
"rosa-d",0.0166175360758271,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00699570923972009,0.3,0.3
"grosjean-d",-0.106342638607788,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.342786174495587,0.3,0.3
"maldonado-d",1.06081897123459,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.39412541560931,0.3,0.3
"ambrosio-d",0.0010887456795805,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.0014718581097444,0.3,0.3
"sutil-d",0.753598973463419,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.234344661753458,0.3,0.3
"gutierrez-d",0.863960215889062,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.194719205135202,0.3,0.3
"bottas-d",-1.09210955209811,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.347349406692199,0.3,0.3
"jules_bianchi-d",0.401024073778191,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.251252325487702,0.3,0.3
"chilton-d",0.588369636385106,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.148808947489738,0.3,0.3
"garde-d",0.120506797497782,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.0335023118722842,0.3,0.3
"kevin_magnussen-d",-0.0553548297799306,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.254991903166328,0.3,0.3
"kvyat-d",0.329548040813694,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.391551558122292,0.3,0.3
"ericsson-d",0.722011760109604,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.30038468184768,0.3,0.3
"stevens-d",1.30311040251514,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.272883541820115,0.3,0.3
"nasr-d",0.100301588708541,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.370729947365084,0.3,0.3
"sainz-d",0.360982281157761,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.303059280339585,0.3,0.3
"max_verstappen-d",-0.477399522412648,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.334271540733984,0.3,0.3
"merhi-d",1.10615794877981,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.291605997847638,0.3,0.3
"rossi-d",0.166228369393175,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.143740409365485,0.3,0.3
"jolyon_palmer-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"wehrlein-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"vandoorne-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"haryanto-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"ocon-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"giovinazzi-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"stroll-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"gasly-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"brendon_hartley-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"leclerc-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"sirotkin-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"norris-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"albon-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"russell-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"kubica-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"latifi-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"aitken-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"pietro_fittipaldi-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"tsunoda-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"mick_schumacher-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"mazepin-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"zhou-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"de_vries-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"sargeant-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"piastri-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"lawson-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"bearman-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"colapinto-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"doohan-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"antonelli-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"hadjar-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"bortoleto-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"mclaren-c",0.801503064415418,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.321554714927453,0.3,0.3
"red_bull-c",-1.32240077052952,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.29451721675563,0.3,0.3
"ferrari-c",-2.57414508809812,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.243547101736317,0.3,0.3
"sauber-c",1.80481704069101,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.184821337605688,0.3,0.3
"alpine-c",0.338042158466161,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.373650125639711,0.3,0.3
"toro_rosso-c",0.927375905734228,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.231333154837127,0.3,0.3
"aston_martin-c",0.152409707487071,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.23349077875113,0.3,0.3
"mercedes-c",-3.81221704866601,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.145737587256814,0.3,0.3
"manor-c",3.55774962109648,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.29092579084563,0.3,0.3
"williams-c",-1.51202412609314,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.278598711380975,0.3,0.3
"caterham-c",1.62973462250519,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.30797010193655,0.3,0.3
"hrt-c",0.0263076906590557,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0.00879306764268107,0.3,0.3
"haas-c",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"NA-c",0,2015-09-20,2015,13,921,"marina_bay",0.587566057350969,NA,NA,0,0.3,0.3
"button-d",0.204776352199068,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.412865843541347,0.3,0.3
"vettel-d",-2.38119063090037,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.242471007496776,0.3,0.3
"hamilton-d",-2.30242410136091,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.18926124485761,0.3,0.3
"webber-d",-0.265540698319124,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0798102693004888,0.3,0.3
"alonso-d",0.25984614209819,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.323529581531291,0.3,0.3
"kobayashi-d",0.682299615504856,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.197807385578286,0.3,0.3
"raikkonen-d",-0.308894631814056,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.278463996860195,0.3,0.3
"perez-d",0.252061723052659,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.412251996464016,0.3,0.3
"ricciardo-d",-0.399079507191607,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.492358089169299,0.3,0.3
"resta-d",-0.00245768962244763,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0460802233519179,0.3,0.3
"vergne-d",0.306688685611508,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.125010440775402,0.3,0.3
"rosberg-d",-1.60265506904769,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.211529102213501,0.3,0.3
"glock-d",0.0135828959223403,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.00466152822073373,0.3,0.3
"pic-d",0.158794438715819,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0464436427846606,0.3,0.3
"bruno_senna-d",0.0198589442420217,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0077912137418531,0.3,0.3
"hulkenberg-d",-0.253662671244028,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.383563492750719,0.3,0.3
"michael_schumacher-d",0.0215619975397221,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0084622483468194,0.3,0.3
"massa-d",-0.422029540197218,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.342907849642423,0.3,0.3
"petrov-d",0.0208042743526309,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.00741633347814095,0.3,0.3
"kovalainen-d",0.0569419562334035,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0233538680257776,0.3,0.3
"karthikeyan-d",0.00855859770369182,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0027040757476836,0.3,0.3
"rosa-d",0.0146722065900094,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.00497405739712351,0.3,0.3
"grosjean-d",-0.128160416422685,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.38571124946191,0.3,0.3
"maldonado-d",0.85924510673194,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.469165270177699,0.3,0.3
"ambrosio-d",0.000988880263742477,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.000973699527454768,0.3,0.3
"sutil-d",0.677823283678225,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.187651483807106,0.3,0.3
"gutierrez-d",0.775525185769877,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.199817984607516,0.3,0.3
"bottas-d",-1.18656147624162,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.27451399722985,0.3,0.3
"jules_bianchi-d",0.349350139699357,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.232906400300542,0.3,0.3
"chilton-d",0.519651735005191,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.156160398726685,0.3,0.3
"garde-d",0.108829781333627,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.0323188953814805,0.3,0.3
"kevin_magnussen-d",-0.116660051646702,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.227279801890151,0.3,0.3
"kvyat-d",0.42616189571473,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.469486004904018,0.3,0.3
"ericsson-d",0.843858093025704,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.382420678236085,0.3,0.3
"stevens-d",1.31079855269084,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.293160959491845,0.3,0.3
"nasr-d",0.0792646409989689,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.331755193033128,0.3,0.3
"sainz-d",0.395615394232796,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.279076778116906,0.3,0.3
"max_verstappen-d",-0.423999238886397,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.39981524778575,0.3,0.3
"merhi-d",1.0251290766002,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.230379266238003,0.3,0.3
"rossi-d",0.407029320420815,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.269696460143712,0.3,0.3
"jolyon_palmer-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"wehrlein-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"vandoorne-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"haryanto-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"ocon-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"giovinazzi-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"stroll-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"gasly-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"brendon_hartley-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"leclerc-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"sirotkin-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"norris-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"albon-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"russell-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"kubica-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"latifi-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"aitken-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"pietro_fittipaldi-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"tsunoda-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"mick_schumacher-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"mazepin-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"zhou-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"de_vries-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"sargeant-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"piastri-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"lawson-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"bearman-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"colapinto-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"doohan-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"antonelli-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"hadjar-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"bortoleto-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0,0.3,0.3
"mclaren-c",0.92993009390952,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.292303902649064,0.3,0.3
"red_bull-c",-1.12029210890054,2015-09-27,2015,14,922,"suzuka",0.586876200887345,NA,NA,0.289322536710207,0.3,0.3
